date,year,channel,total_value,quantity,transactions,active_stores,active_products
2024-07-02,2024,Mobile App,853901.05,1809,502,30,683
2024-07-02,2024,Online,1806648.66,3826,1048,30,1270
2024-07-03,2024,In-Store,3397053.43,6866,1864,30,1947
2024-07-03,2024,Mobile App,949519.01,1940,524,30,753
2024-07-03,2024,Online,1626248.72,3538,980,30,1206
2024-07-04,2024,In-Store,3322672.4,6779,1854,30,1913
2024-07-04,2024,Mobile App,880575.07,1838,518,30,709
2024-07-04,2024,Online,1562153.4,3331,938,30,1179
2024-07-05,2024,In-Store,2983762.2,6197,1784,30,1829
2024-07-05,2024,Mobile App,842348.85,1747,467,30,670
2024-07-05,2024,Online,1643283.5,3550,952,30,1230
2024-07-06,2024,In-Store,3061472.17,6451,1735,30,1850
2024-07-06,2024,Mobile App,1109417.46,2092,544,30,803
2024-07-06,2024,Online,1577457.4,3305,959,30,1171
2024-07-07,2024,In-Store,3315405.65,6667,1834,30,1940
2024-07-07,2024,Mobile App,754583.0599999999,1717,488,30,686
2024-07-07,2024,Online,1869659.6,3777,1037,30,1272
2024-07-08,2024,In-Store,3190912.58,6849,1856,30,1940
2024-07-08,2024,Mobile App,862387.63,1856,497,30,712
2024-07-08,2024,Online,1640259.47,3505,984,30,1207
2024-07-09,2024,In-Store,3113354.55,6589,1858,30,1890
2024-07-09,2024,Mobile App,897446.73,1905,524,30,755
2024-07-09,2024,Online,1780615.35,3916,1039,30,1306
2024-07-10,2024,In-Store,3118733.2399999998,6595,1823,30,1893
2024-07-10,2024,Mobile App,882201.63,1859,529,30,707
2024-07-10,2024,Online,1856103.99,3731,1035,30,1239
2024-07-11,2024,In-Store,2970403.82,6325,1787,30,1866
2024-07-11,2024,Mobile App,839981.39,1805,488,30,709
2024-07-11,2024,Online,1681963.24,3489,946,30,1178
2024-07-12,2024,In-Store,3045341.75,6418,1772,30,1931
2024-07-12,2024,Mobile App,951511.4,1879,514,30,687
2024-07-12,2024,Online,1779563.59,3677,1011,30,1244
2024-07-13,2024,In-Store,3214542.91,6652,1867,30,1880
2024-07-13,2024,Mobile App,855544.73,1725,493,30,705
2024-07-13,2024,Online,1829845.36,3777,1013,30,1261
2024-07-14,2024,In-Store,3258171.75,6847,1877,30,1946
2024-07-14,2024,Mobile App,781972.5,1779,493,30,669
2024-07-14,2024,Online,1645941.59,3589,981,30,1216
2024-07-15,2024,In-Store,3292346.87,6728,1832,30,1885
2024-07-15,2024,Mobile App,874795.1799999999,1815,517,30,711
2024-07-15,2024,Online,1568609.42,3249,931,30,1194
2024-07-16,2024,In-Store,3105801.48,6678,1839,30,1901
2024-07-16,2024,Mobile App,875827.22,1692,463,30,659
2024-07-16,2024,Online,1806497.9,3737,996,30,1249
2024-07-17,2024,In-Store,3311054.36,6752,1850,30,1946
2024-07-17,2024,Mobile App,771879.4299999999,1765,463,30,678
2024-07-17,2024,Online,1711876.97,3519,1001,30,1214
2024-07-18,2024,In-Store,3233910.6,6656,1803,30,1922
2024-07-18,2024,Mobile App,943543.82,1929,519,30,779
2024-07-18,2024,Online,1697284.68,3414,958,30,1180
2024-07-19,2024,In-Store,3185800.9,6874,1905,30,1931
2024-07-19,2024,Mobile App,883411.88,1821,518,30,716
2024-07-19,2024,Online,1588291.51,3329,954,30,1135
2024-07-20,2024,In-Store,3343443.85,7026,1919,30,1979
2024-07-20,2024,Mobile App,914794.05,1858,478,30,702
2024-07-20,2024,Online,1598456.66,3376,941,30,1185
2024-07-21,2024,In-Store,4361994.28,6972,1899,30,1981
2024-07-21,2024,Mobile App,1104664.94,1754,468,30,704
2024-07-21,2024,Online,2383269.85,3694,974,30,1228
2024-07-22,2024,In-Store,4220656.92,6666,1812,30,1921
2024-07-22,2024,Mobile App,1108626.88,1759,471,30,687
2024-07-22,2024,Online,2206515.75,3595,1004,30,1218
2024-07-23,2024,In-Store,3938986.7,6423,1773,30,1896
2024-07-23,2024,Mobile App,1066259.26,1714,471,30,663
2024-07-23,2024,Online,2349743.4,3800,1015,30,1236
2024-07-24,2024,In-Store,4178463.72,6852,1889,30,1924
2024-07-24,2024,Mobile App,1159330.03,1858,505,30,701
2024-07-24,2024,Online,2041201.47,3355,955,30,1160
2024-07-25,2024,In-Store,4146898.64,6755,1847,30,1953
2024-07-25,2024,Mobile App,1026099.89,1737,489,30,714
2024-07-25,2024,Online,2279594.41,3752,992,30,1228
2024-07-26,2024,In-Store,4194685.19,6722,1858,30,1928
2024-07-26,2024,Mobile App,1107316.23,1638,460,30,651
2024-07-26,2024,Online,2052679.85,3563,965,30,1237
2024-07-27,2024,In-Store,4353847.0,6752,1858,30,1948
2024-07-27,2024,Mobile App,1119851.49,1763,487,30,659
2024-07-27,2024,Online,1975408.99,3246,915,30,1131
2024-07-28,2024,In-Store,3869446.27,6361,1779,30,1808
2024-07-28,2024,Mobile App,1100005.83,1786,496,30,700
2024-07-28,2024,Online,2200995.7,3577,979,30,1217
2024-07-29,2024,In-Store,4240102.16,6771,1865,30,1972
2024-07-29,2024,Mobile App,1101622.12,1815,506,30,686
2024-07-29,2024,Online,2144398.23,3521,999,30,1225
2024-07-30,2024,In-Store,4078977.44,6773,1886,30,1946
2024-07-30,2024,Mobile App,1104966.15,1872,528,30,727
2024-07-30,2024,Online,2137322.84,3532,962,30,1207
2024-07-31,2024,In-Store,4158979.46,6500,1820,30,1904
2024-07-31,2024,Mobile App,1087268.71,1751,504,30,669
2024-07-31,2024,Online,2281783.81,3481,994,30,1224
2024-08-01,2024,In-Store,4698493.71,7501,2049,30,2047
2024-08-01,2024,Mobile App,1338322.96,2113,587,30,792
2024-08-01,2024,Online,2476614.57,4069,1124,30,1339
2024-08-02,2024,In-Store,4777206.13,7722,2110,30,2076
2024-08-02,2024,Mobile App,1253465.24,2046,583,30,806
2024-08-02,2024,Online,2426452.68,4017,1104,30,1302
2024-08-03,2024,In-Store,4538272.64,7278,2012,30,2047
2024-08-03,2024,Mobile App,1159779.1,2020,528,30,761
2024-08-03,2024,Online,2365559.86,3833,1050,30,1292
2024-08-04,2024,In-Store,4560464.24,7414,2038,30,2026
2024-08-04,2024,Mobile App,1143354.36,1870,527,30,709
2024-08-04,2024,Online,2459393.67,4028,1108,30,1352
2024-08-05,2024,In-Store,4680693.05,7583,2040,30,2101
2024-08-05,2024,Mobile App,1283745.58,2010,552,30,741
2024-08-05,2024,Online,2438349.58,3978,1071,30,1326
2024-08-06,2024,In-Store,4564031.97,7183,2004,30,2027
2024-08-06,2024,Mobile App,1187955.01,2002,556,30,768
2024-08-06,2024,Online,2432564.99,3918,1098,30,1293
2024-08-07,2024,In-Store,4618773.47,7575,2071,30,2072
2024-08-07,2024,Mobile App,1257079.04,1962,547,30,777
2024-08-07,2024,Online,2308374.32,3645,1045,30,1237
2024-08-08,2024,In-Store,4244936.58,6872,1904,30,1940
2024-08-08,2024,Mobile App,1295910.44,2078,557,30,766
2024-08-08,2024,Online,2456772.74,3875,1051,30,1251
2024-08-09,2024,In-Store,4605712.2,7205,1981,30,2016
2024-08-09,2024,Mobile App,1140904.23,1995,578,30,763
2024-08-09,2024,Online,2220713.43,3803,1094,30,1296
2024-08-10,2024,In-Store,4698489.19,7482,2069,30,2018
2024-08-10,2024,Mobile App,1135873.88,1950,547,30,775
2024-08-10,2024,Online,2330328.32,3995,1099,30,1316
2024-08-11,2024,In-Store,4471563.03,7449,1980,30,2036
2024-08-11,2024,Mobile App,1142816.54,1831,541,30,706
2024-08-11,2024,Online,2436377.73,3879,1099,30,1305
2024-08-12,2024,In-Store,4669545.56,7096,1992,30,1946
2024-08-12,2024,Mobile App,1214698.28,1987,532,30,748
2024-08-12,2024,Online,2589631.49,4155,1115,30,1328
2024-08-13,2024,In-Store,4599144.92,7236,1973,30,2011
2024-08-13,2024,Mobile App,1366113.54,2104,560,30,784
2024-08-13,2024,Online,2421564.72,3976,1056,30,1335
2024-08-14,2024,In-Store,4661524.56,7564,2031,30,2058
2024-08-14,2024,Mobile App,1130064.55,1880,523,30,716
2024-08-14,2024,Online,2534344.81,4054,1099,30,1323
2024-08-15,2024,In-Store,4402765.48,7170,2021,30,1984
2024-08-15,2024,Mobile App,1283781.51,2012,542,30,762
2024-08-15,2024,Online,2403176.57,3954,1076,30,1304
2024-08-16,2024,In-Store,4380985.67,7127,1998,30,2052
2024-08-16,2024,Mobile App,1207828.89,1952,540,30,730
2024-08-16,2024,Online,2429742.72,3913,1086,30,1289
2024-08-17,2024,In-Store,4772649.35,7553,2097,30,2067
2024-08-17,2024,Mobile App,1140257.5,1781,496,30,681
2024-08-17,2024,Online,2452330.56,3869,1067,30,1312
2024-08-18,2024,In-Store,4427398.78,7122,1960,30,2038
2024-08-18,2024,Mobile App,1221866.65,2005,546,30,758
2024-08-18,2024,Online,2384919.77,3994,1112,30,1348
2024-08-19,2024,In-Store,4292218.0,7055,1971,30,2008
2024-08-19,2024,Mobile App,1177940.33,1882,532,30,742
2024-08-19,2024,Online,2425501.24,3908,1108,30,1290
2024-08-20,2024,In-Store,4475512.91,7602,2064,30,2067
2024-08-20,2024,Mobile App,1263982.82,2039,554,30,777
2024-08-20,2024,Online,2425329.58,3951,1102,30,1314
2024-08-21,2024,In-Store,4612725.04,7160,1985,30,1985
2024-08-21,2024,Mobile App,1378100.3,2039,561,30,785
2024-08-21,2024,Online,2399413.71,3809,1116,30,1324
2024-08-22,2024,In-Store,4223047.73,6918,1969,30,1962
2024-08-22,2024,Mobile App,1108674.93,1824,518,30,718
2024-08-22,2024,Online,2563535.12,4006,1123,30,1359
2024-08-23,2024,In-Store,4674827.79,7667,2106,30,2072
2024-08-23,2024,Mobile App,1401510.64,2236,592,30,823
2024-08-23,2024,Online,2710786.06,4197,1171,30,1379
2024-08-24,2024,In-Store,4223636.57,6913,1958,30,1961
2024-08-24,2024,Mobile App,1177421.15,1968,540,30,767
2024-08-24,2024,Online,2544336.48,3935,1077,30,1277
2024-08-25,2024,In-Store,4488861.64,7018,1979,30,1964
2024-08-25,2024,Mobile App,1142671.04,1948,560,30,786
2024-08-25,2024,Online,2374642.16,3853,1086,30,1303
2024-08-26,2024,In-Store,4612692.32,7391,2001,30,2073
2024-08-26,2024,Mobile App,1268363.93,2097,576,30,785
2024-08-26,2024,Online,2357769.24,3842,1061,30,1309
2024-08-27,2024,In-Store,4648589.86,7492,2030,30,2001
2024-08-27,2024,Mobile App,1143726.07,1944,529,30,741
2024-08-27,2024,Online,2548613.47,3913,1109,30,1303
2024-08-28,2024,In-Store,4661676.74,7522,2078,30,2062
2024-08-28,2024,Mobile App,1203882.57,1964,538,30,727
2024-08-28,2024,Online,2264303.34,3771,1026,30,1214
2024-08-29,2024,In-Store,4764114.48,7668,2056,30,2038
2024-08-29,2024,Mobile App,1301281.22,2064,559,30,782
2024-08-29,2024,Online,2311599.35,3865,1049,30,1283
2024-08-30,2024,In-Store,4706603.11,7498,2090,30,2009
2024-08-30,2024,Mobile App,1274216.61,2053,562,30,778
2024-08-30,2024,Online,2596005.53,4179,1134,30,1380
2024-08-31,2024,In-Store,4675191.58,7225,2021,30,2017
2024-08-31,2024,Mobile App,1370088.39,2138,583,30,788
2024-08-31,2024,Online,2483506.74,3900,1072,30,1302
2024-09-01,2024,In-Store,4920686.12,7825,2136,30,2080
2024-09-01,2024,Mobile App,1262688.6,2061,583,30,790
2024-09-01,2024,Online,2819154.6,4463,1194,30,1465
2024-09-02,2024,In-Store,4563747.3,7334,1985,30,2035
2024-09-02,2024,Mobile App,1449168.61,2215,595,30,831
2024-09-02,2024,Online,2420275.96,4039,1081,30,1360
2024-09-03,2024,In-Store,4781034.66,7682,2088,30,2067
2024-09-03,2024,Mobile App,1251676.43,2012,560,30,769
2024-09-03,2024,Online,2639887.32,4221,1172,30,1371
2024-09-04,2024,In-Store,4942131.51,7853,2146,30,2169
2024-09-04,2024,Mobile App,1346040.28,2082,548,30,750
2024-09-04,2024,Online,2627114.25,4131,1174,30,1360
2024-09-05,2024,In-Store,4392360.62,7142,2022,30,2043
2024-09-05,2024,Mobile App,1301530.26,2052,575,30,743
2024-09-05,2024,Online,2767675.65,4441,1215,30,1401
2024-09-06,2024,In-Store,4626217.28,7627,2046,30,2083
2024-09-06,2024,Mobile App,1304431.34,2146,594,30,831
2024-09-06,2024,Online,2340816.97,3874,1061,30,1312
2024-09-07,2024,In-Store,4381116.02,7167,1995,30,1968
2024-09-07,2024,Mobile App,1180942.68,1975,558,30,765
2024-09-07,2024,Online,2519665.82,4229,1171,30,1376
2024-09-08,2024,In-Store,4910087.64,7915,2134,30,2141
2024-09-08,2024,Mobile App,1349143.61,2282,621,30,852
2024-09-08,2024,Online,2571058.64,4124,1105,30,1361
2024-09-09,2024,In-Store,4749428.82,7536,2101,30,2033
2024-09-09,2024,Mobile App,1421638.46,2169,570,30,790
2024-09-09,2024,Online,2392156.77,4198,1165,30,1401
2024-09-10,2024,In-Store,4608450.66,7535,2112,30,2143
2024-09-10,2024,Mobile App,1188757.21,1947,561,30,742
2024-09-10,2024,Online,2556926.07,4063,1092,30,1353
2024-09-11,2024,In-Store,5004483.8,7917,2159,30,2094
2024-09-11,2024,Mobile App,1453221.98,2166,576,30,799
2024-09-11,2024,Online,2651727.89,4200,1128,30,1388
2024-09-12,2024,In-Store,4932623.98,7836,2103,30,2157
2024-09-12,2024,Mobile App,1191434.5,1984,564,30,788
2024-09-12,2024,Online,2322781.53,3795,1070,30,1277
2024-09-13,2024,In-Store,4507115.6,7300,2099,30,2050
2024-09-13,2024,Mobile App,1178129.95,2055,580,30,793
2024-09-13,2024,Online,2538083.84,4013,1130,30,1330
2024-09-14,2024,In-Store,4746697.32,7730,2115,30,2104
2024-09-14,2024,Mobile App,1157922.87,1858,526,30,732
2024-09-14,2024,Online,2539488.94,4070,1136,30,1337
2024-09-15,2024,In-Store,4916682.07,7813,2159,30,2115
2024-09-15,2024,Mobile App,1175841.9,1923,561,30,766
2024-09-15,2024,Online,2488154.15,4048,1136,30,1370
2024-09-16,2024,In-Store,4637798.6,7543,2102,30,2110
2024-09-16,2024,Mobile App,1271242.53,1955,560,30,782
2024-09-16,2024,Online,2456447.26,3967,1112,30,1322
2024-09-17,2024,In-Store,4737300.58,7838,2151,30,2108
2024-09-17,2024,Mobile App,1205488.85,2082,575,30,784
2024-09-17,2024,Online,2533599.52,3988,1118,30,1346
2024-09-18,2024,In-Store,4775927.35,7661,2100,30,2129
2024-09-18,2024,Mobile App,1326845.09,2074,573,30,822
2024-09-18,2024,Online,2476085.72,4092,1081,30,1349
2024-09-19,2024,In-Store,4694904.13,7645,2131,30,2109
2024-09-19,2024,Mobile App,1294458.59,2058,570,30,794
2024-09-19,2024,Online,2441927.2,4102,1099,30,1347
2024-09-20,2024,In-Store,4612420.02,7458,2086,30,2071
2024-09-20,2024,Mobile App,1336424.45,2108,571,30,774
2024-09-20,2024,Online,2566462.11,4131,1149,30,1355
2024-09-21,2024,In-Store,4519377.93,7342,2051,30,2054
2024-09-21,2024,Mobile App,1226708.28,1943,536,30,749
2024-09-21,2024,Online,2432817.85,4060,1095,30,1322
2024-09-22,2024,In-Store,4780600.58,7598,2101,30,2041
2024-09-22,2024,Mobile App,1108885.17,1960,546,30,773
2024-09-22,2024,Online,2725377.4,4333,1189,30,1400
2024-09-23,2024,In-Store,3421302.05,7651,2099,30,2107
2024-09-23,2024,Mobile App,941455.87,2057,547,30,758
2024-09-23,2024,Online,1877920.97,3922,1107,30,1369
2024-09-24,2024,In-Store,3605586.78,7871,2165,30,2142
2024-09-24,2024,Mobile App,940184.22,2005,549,30,762
2024-09-24,2024,Online,1827631.13,4083,1125,30,1336
2024-09-25,2024,In-Store,3376045.65,7373,2044,30,2035
2024-09-25,2024,Mobile App,900296.73,2046,567,30,788
2024-09-25,2024,Online,1755170.87,3960,1119,30,1329
2024-09-26,2024,In-Store,3475507.15,7496,2022,30,2024
2024-09-26,2024,Mobile App,905589.21,2103,596,30,815
2024-09-26,2024,Online,1843449.82,4269,1144,30,1403
2024-09-27,2024,In-Store,3470451.11,7785,2148,30,2121
2024-09-27,2024,Mobile App,895505.25,1915,533,30,720
2024-09-27,2024,Online,1778119.72,3980,1144,30,1365
2024-09-28,2024,In-Store,3531018.12,7804,2117,30,2130
2024-09-28,2024,Mobile App,996973.61,2208,593,30,833
2024-09-28,2024,Online,1861867.81,3923,1094,30,1313
2024-09-29,2024,In-Store,3576057.3,7761,2128,30,2100
2024-09-29,2024,Mobile App,1023040.35,2151,592,30,810
2024-09-29,2024,Online,1896691.33,4060,1111,30,1311
2024-09-30,2024,In-Store,3345785.97,7180,2023,30,1993
2024-09-30,2024,Mobile App,944131.09,2173,597,30,817
2024-09-30,2024,Online,1806530.01,4110,1153,30,1353
2024-10-01,2024,In-Store,3333359.65,7315,2001,30,2023
2024-10-01,2024,Mobile App,875309.22,1945,510,30,746
2024-10-01,2024,Online,1878715.96,4038,1131,30,1320
2024-10-02,2024,In-Store,3308237.31,7429,1993,30,2044
2024-10-02,2024,Mobile App,934054.91,1970,525,30,721
2024-10-02,2024,Online,1922645.85,4205,1164,30,1343
2024-10-03,2024,In-Store,3493501.97,7667,2112,30,2062
2024-10-03,2024,Mobile App,963349.3,2009,548,30,752
2024-10-03,2024,Online,1791409.82,3885,1090,30,1325
2024-10-04,2024,In-Store,3310539.36,7477,2072,30,2095
2024-10-04,2024,Mobile App,871839.3,2024,543,30,757
2024-10-04,2024,Online,1692154.46,3712,1067,30,1235
2024-10-05,2024,In-Store,3328790.94,7460,2074,30,2051
2024-10-05,2024,Mobile App,946337.79,2015,548,30,781
2024-10-05,2024,Online,1700776.65,3753,1057,30,1251
2024-10-06,2024,In-Store,3386316.19,7501,2104,30,2065
2024-10-06,2024,Mobile App,849353.7,1775,512,30,723
2024-10-06,2024,Online,1860787.72,4002,1072,30,1340
2024-10-07,2024,In-Store,3331825.65,7228,1988,30,1973
2024-10-07,2024,Mobile App,905408.63,1884,507,30,729
2024-10-07,2024,Online,1753789.94,3950,1059,30,1298
2024-10-08,2024,In-Store,3517914.64,7735,2107,30,2104
2024-10-08,2024,Mobile App,971811.53,2015,524,30,765
2024-10-08,2024,Online,1705170.49,3879,1073,30,1313
2024-10-09,2024,In-Store,4484030.03,7282,2013,30,2048
2024-10-09,2024,Mobile App,1249887.88,2062,543,30,778
2024-10-09,2024,Online,2455094.23,3875,1044,30,1282
2024-10-10,2024,In-Store,4695104.69,7462,2042,30,2047
2024-10-10,2024,Mobile App,1268456.22,2038,574,30,768
2024-10-10,2024,Online,2408828.68,4021,1102,30,1340
2024-10-11,2024,In-Store,4505341.5,7523,2022,30,2055
2024-10-11,2024,Mobile App,1318771.26,2013,578,30,785
2024-10-11,2024,Online,2482492.79,3973,1075,30,1302
2024-10-12,2024,In-Store,4319551.49,7092,1987,30,1949
2024-10-12,2024,Mobile App,1111239.31,1956,566,30,764
2024-10-12,2024,Online,2296579.3,3816,1046,30,1248
2024-10-13,2024,In-Store,4896466.51,7822,2103,30,2064
2024-10-13,2024,Mobile App,1253404.33,2047,544,30,773
2024-10-13,2024,Online,2359265.46,3975,1097,30,1315
2024-10-14,2024,In-Store,4389917.72,7167,2003,30,2015
2024-10-14,2024,Mobile App,1225997.17,2027,554,30,746
2024-10-14,2024,Online,2339069.97,3761,1054,30,1277
2024-10-15,2024,In-Store,4537087.92,7261,2008,30,2054
2024-10-15,2024,Mobile App,1165728.3,1871,526,30,736
2024-10-15,2024,Online,2452870.07,3942,1078,30,1303
2024-10-16,2024,In-Store,4597545.3,7435,2034,30,2060
2024-10-16,2024,Mobile App,1342031.14,2134,596,30,835
2024-10-16,2024,Online,2531669.93,3982,1068,30,1288
2024-10-17,2024,In-Store,4583935.19,7438,2029,30,2081
2024-10-17,2024,Mobile App,1262654.44,1945,555,30,745
2024-10-17,2024,Online,2610815.91,4037,1086,30,1326
2024-10-18,2024,In-Store,4569451.12,7333,2020,30,1993
2024-10-18,2024,Mobile App,1301370.75,2107,569,30,791
2024-10-18,2024,Online,2359101.26,3750,1069,30,1286
2024-10-19,2024,In-Store,4561838.28,7170,2017,30,2026
2024-10-19,2024,Mobile App,1268770.27,1897,521,30,737
2024-10-19,2024,Online,2451068.01,3937,1105,30,1285
2024-10-20,2024,In-Store,4454606.6,7313,2051,30,2017
2024-10-20,2024,Mobile App,1214765.83,1944,548,30,732
2024-10-20,2024,Online,2487612.74,4036,1098,30,1335
2024-10-21,2024,In-Store,4750949.82,7483,2095,30,2068
2024-10-21,2024,Mobile App,1283011.79,2044,565,30,785
2024-10-21,2024,Online,2226334.28,3728,1040,30,1250
2024-10-22,2024,In-Store,4530972.0,7376,2008,30,2083
2024-10-22,2024,Mobile App,1171898.78,1932,511,30,726
2024-10-22,2024,Online,2460063.08,4061,1087,30,1331
2024-10-23,2024,In-Store,4564266.17,7321,1988,30,2064
2024-10-23,2024,Mobile App,1114613.17,1871,523,30,720
2024-10-23,2024,Online,2430299.03,3893,1069,30,1284
2024-10-24,2024,In-Store,4517456.81,7266,2017,30,2025
2024-10-24,2024,Mobile App,1306398.14,2111,573,30,819
2024-10-24,2024,Online,2467102.86,3968,1125,30,1336
2024-10-25,2024,In-Store,4430797.66,7060,1997,30,2042
2024-10-25,2024,Mobile App,1213319.95,1947,552,30,743
2024-10-25,2024,Online,2397575.93,3966,1081,30,1348
2024-10-26,2024,In-Store,4305554.17,7231,1975,30,2013
2024-10-26,2024,Mobile App,1313986.88,2062,540,30,761
2024-10-26,2024,Online,2576099.34,4171,1129,30,1389
2024-10-27,2024,In-Store,4498091.01,7266,2002,30,1995
2024-10-27,2024,Mobile App,1220209.48,2004,540,30,781
2024-10-27,2024,Online,2312363.63,3714,1033,30,1227
2024-10-28,2024,In-Store,4796412.99,7461,2069,30,2039
2024-10-28,2024,Mobile App,1282653.22,2119,563,30,807
2024-10-28,2024,Online,2482525.67,4202,1114,30,1380
2024-10-29,2024,In-Store,4704517.91,7623,2116,30,2087
2024-10-29,2024,Mobile App,1288541.9,1957,556,30,769
2024-10-29,2024,Online,2235540.25,3628,1053,30,1265
2024-10-30,2024,In-Store,4521609.65,7339,2001,30,1980
2024-10-30,2024,Mobile App,1209874.5,1898,555,30,761
2024-10-30,2024,Online,2235991.51,3841,1069,30,1277
2024-10-31,2024,In-Store,4443377.09,7158,2006,30,2051
2024-10-31,2024,Mobile App,1175079.08,1924,526,30,735
2024-10-31,2024,Online,2418269.03,3867,1056,30,1300
2024-11-01,2024,In-Store,5356081.92,8825,2464,30,2307
2024-11-01,2024,Mobile App,1520303.55,2476,660,30,925
2024-11-01,2024,Online,2746618.75,4782,1317,30,1560
2024-11-02,2024,In-Store,5554133.08,9110,2490,30,2321
2024-11-02,2024,Mobile App,1511215.17,2346,659,30,882
2024-11-02,2024,Online,3141538.97,4992,1366,30,1556
2024-11-03,2024,In-Store,5590477.25,9106,2494,30,2360
2024-11-03,2024,Mobile App,1580715.24,2465,683,30,939
2024-11-03,2024,Online,2872718.23,4807,1326,30,1535
2024-11-04,2024,In-Store,5508571.27,9074,2499,30,2313
2024-11-04,2024,Mobile App,1770675.75,2773,721,30,969
2024-11-04,2024,Online,2855333.76,4616,1287,30,1488
2024-11-05,2024,In-Store,5679089.95,9054,2476,30,2309
2024-11-05,2024,Mobile App,1745254.07,2708,699,30,955
2024-11-05,2024,Online,3044120.94,5017,1347,30,1531
2024-11-06,2024,In-Store,6079820.27,9331,2550,30,2380
2024-11-06,2024,Mobile App,1605357.25,2548,695,30,910
2024-11-06,2024,Online,3064105.73,4904,1361,30,1549
2024-11-07,2024,In-Store,5602992.18,9145,2533,30,2332
2024-11-07,2024,Mobile App,1454093.53,2294,630,30,849
2024-11-07,2024,Online,3050248.47,4863,1352,30,1507
2024-11-08,2024,In-Store,5632037.91,9091,2494,30,2337
2024-11-08,2024,Mobile App,1605827.98,2569,690,30,920
2024-11-08,2024,Online,3047236.1,4946,1389,30,1560
2024-11-09,2024,In-Store,5723468.64,9163,2466,30,2333
2024-11-09,2024,Mobile App,1608605.16,2383,648,30,908
2024-11-09,2024,Online,3034337.0,4835,1332,30,1560
2024-11-10,2024,In-Store,5371547.71,8527,2396,30,2227
2024-11-10,2024,Mobile App,1431189.9,2328,645,30,882
